date,branch_id,branch_name,sku_id,product_name,category,units_sold,selling_price,promotion,festival,festival_flag,weekend_flag,month,day_of_week,opening_stock,closing_stock,warehouse_stock
2025-09-11,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,9,3,129,114,3314
2025-09-12,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,9,4,114,100,3427
2025-09-13,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,1,9,5,100,85,2528
2025-09-14,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,1,9,6,85,70,4895
2025-09-15,B01,Singanallur,SKU016,Hand Wash,Personal Care,12,85.0,0,,0,0,9,0,70,58,3750
2025-09-16,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,9,1,58,42,4959
2025-09-17,B01,Singanallur,SKU016,Hand Wash,Personal Care,10,85.0,0,,0,0,9,2,42,32,4196
2025-09-18,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,9,3,32,184,3967
2025-09-19,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,0,9,4,184,165,3309
2025-09-20,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,1,9,5,165,147,4403
2025-09-21,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,1,9,6,147,130,3099
2025-09-22,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,9,0,130,116,3839
2025-09-23,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,9,1,116,101,3594
2025-09-24,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,9,2,101,86,3720
2025-09-25,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,9,3,86,72,4595
2025-09-26,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,0,9,4,72,53,3958
2025-09-27,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,1,9,5,53,36,2712
2025-09-28,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,1,9,6,36,153,3006
2025-09-29,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,Navratri,1,0,9,0,153,139,4715
2025-09-30,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,9,1,139,125,4069
2025-10-01,B01,Singanallur,SKU016,Hand Wash,Personal Care,10,85.0,0,,0,0,10,2,125,115,4974
2025-10-02,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,0,10,3,115,98,4232
2025-10-03,B01,Singanallur,SKU016,Hand Wash,Personal Care,12,85.0,0,,0,0,10,4,98,86,3643
2025-10-04,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,1,10,5,86,72,3770
2025-10-05,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,1,10,6,72,55,4029
2025-10-06,B01,Singanallur,SKU016,Hand Wash,Personal Care,10,85.0,0,,0,0,10,0,55,45,3581
2025-10-07,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,0,10,1,45,28,2704
2025-10-08,B01,Singanallur,SKU016,Hand Wash,Personal Care,11,85.0,0,,0,0,10,2,28,97,3886
2025-10-09,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,10,3,97,83,4558
2025-10-10,B01,Singanallur,SKU016,Hand Wash,Personal Care,13,85.0,0,,0,0,10,4,83,70,4349
2025-10-11,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,1,10,5,70,56,4518
2025-10-12,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,1,10,6,56,42,3455
2025-10-13,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,10,0,42,27,3938
2025-10-14,B01,Singanallur,SKU016,Hand Wash,Personal Care,13,85.0,0,,0,0,10,1,27,101,4552
2025-10-15,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,10,2,101,87,2772
2025-10-16,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,10,3,87,71,2921
2025-10-17,B01,Singanallur,SKU016,Hand Wash,Personal Care,11,85.0,0,,0,0,10,4,71,60,4894
2025-10-18,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,1,10,5,60,44,4572
2025-10-19,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,1,10,6,44,27,2916
2025-10-20,B01,Singanallur,SKU016,Hand Wash,Personal Care,22,85.0,0,Diwali,1,0,10,0,27,87,2714
2025-10-21,B01,Singanallur,SKU016,Hand Wash,Personal Care,12,85.0,0,,0,0,10,1,87,75,3413
2025-10-22,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,10,2,75,61,4082
2025-10-23,B01,Singanallur,SKU016,Hand Wash,Personal Care,20,85.0,0,,0,0,10,3,61,41,4927
2025-10-24,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,10,4,41,26,4125
2025-10-25,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,1,10,5,26,106,4971
2025-10-26,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,1,10,6,106,90,3269
2025-10-27,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,10,0,90,74,3449
2025-10-28,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,10,1,74,59,2672
2025-10-29,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,0,10,2,59,41,3750
2025-10-30,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,10,3,41,25,3911
2025-10-31,B01,Singanallur,SKU016,Hand Wash,Personal Care,12,85.0,0,,0,0,10,4,25,145,4194
2025-11-01,B01,Singanallur,SKU016,Hand Wash,Personal Care,13,85.0,0,,0,1,11,5,145,132,3251
2025-11-02,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,1,11,6,132,116,2642
2025-11-03,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,11,0,116,102,4405
2025-11-04,B01,Singanallur,SKU016,Hand Wash,Personal Care,13,85.0,0,,0,0,11,1,102,89,3960
2025-11-05,B01,Singanallur,SKU016,Hand Wash,Personal Care,21,85.0,0,,0,0,11,2,89,68,2792
2025-11-06,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,11,3,68,52,3548
2025-11-07,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,11,4,52,37,4458
2025-11-08,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,1,11,5,37,23,4389
2025-11-09,B01,Singanallur,SKU016,Hand Wash,Personal Care,20,85.0,0,,0,1,11,6,23,122,4782
2025-11-10,B01,Singanallur,SKU016,Hand Wash,Personal Care,12,85.0,0,,0,0,11,0,122,110,4540
2025-11-11,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,0,11,1,110,92,3605
2025-11-12,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,11,2,92,77,4389
2025-11-13,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,0,11,3,77,59,4304
2025-11-14,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,0,11,4,59,41,3082
2025-11-15,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,1,11,5,41,22,3467
2025-11-16,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,1,11,6,22,167,3758
2025-11-17,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,11,0,167,153,3810
2025-11-18,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,11,1,153,138,2796
2025-11-19,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,0,11,2,138,121,4120
2025-11-20,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,11,3,121,105,2532
2025-11-21,B01,Singanallur,SKU016,Hand Wash,Personal Care,10,85.0,0,,0,0,11,4,105,95,3799
2025-11-22,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,1,11,5,95,76,4231
2025-11-23,B01,Singanallur,SKU016,Hand Wash,Personal Care,20,85.0,0,,0,1,11,6,76,56,4946
2025-11-24,B01,Singanallur,SKU016,Hand Wash,Personal Care,12,85.0,0,,0,0,11,0,56,44,2878
2025-11-25,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,11,1,44,28,4249
2025-11-26,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,0,11,2,28,116,4781
2025-11-27,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,0,11,3,116,99,2866
2025-11-28,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,11,4,99,84,2715
2025-11-29,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,1,11,5,84,67,3224
2025-11-30,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,1,11,6,67,52,4325
2025-12-01,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,12,0,52,38,3484
2025-12-02,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,0,12,1,38,106,2884
2025-12-03,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,0,12,2,106,88,4928
2025-12-04,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,12,3,88,72,3433
2025-12-05,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,12,4,72,56,4470
2025-12-06,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,1,12,5,56,39,4557
2025-12-07,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,1,12,6,39,21,4811
2025-12-08,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,12,0,21,143,4742
2025-12-09,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,0,12,1,143,126,3930
2025-12-10,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,0,12,2,126,107,3160
2025-12-11,B01,Singanallur,SKU016,Hand Wash,Personal Care,18,85.0,0,,0,0,12,3,107,89,4528
2025-12-12,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,12,4,89,74,4172
2025-12-13,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,1,12,5,74,55,4046
2025-12-14,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,1,12,6,55,36,4680
2025-12-15,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,12,0,36,21,2688
2025-12-16,B01,Singanallur,SKU016,Hand Wash,Personal Care,20,85.0,0,,0,0,12,1,21,106,4826
2025-12-17,B01,Singanallur,SKU016,Hand Wash,Personal Care,23,85.0,0,,0,0,12,2,106,83,4148
2025-12-18,B01,Singanallur,SKU016,Hand Wash,Personal Care,22,85.0,0,,0,0,12,3,83,61,3350
2025-12-19,B01,Singanallur,SKU016,Hand Wash,Personal Care,14,85.0,0,,0,0,12,4,61,47,2669
2025-12-20,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,1,12,5,47,31,3268
2025-12-21,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,1,12,6,31,168,4991
2025-12-22,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,0,12,0,168,152,4648
2025-12-23,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,,0,0,12,1,152,135,3620
2025-12-24,B01,Singanallur,SKU016,Hand Wash,Personal Care,15,85.0,0,,0,0,12,2,135,120,2753
2025-12-25,B01,Singanallur,SKU016,Hand Wash,Personal Care,17,85.0,0,Christmas,1,0,12,3,120,103,4434
2025-12-26,B01,Singanallur,SKU016,Hand Wash,Personal Care,19,85.0,0,,0,0,12,4,103,84,3378
2025-12-27,B01,Singanallur,SKU016,Hand Wash,Personal Care,21,85.0,0,,0,1,12,5,84,63,2635
2025-12-28,B01,Singanallur,SKU016,Hand Wash,Personal Care,16,85.0,0,,0,1,12,6,63,47,4132
2025-12-29,B01,Singanallur,SKU016,Hand Wash,Personal Care,13,85.0,0,,0,0,12,0,47,34,2532
2025-12-30,B01,Singanallur,SKU016,Hand Wash,Personal Care,13,85.0,0,,0,0,12,1,34,21,4892
2025-12-31,B01,Singanallur,SKU016,Hand Wash,Personal Care,23,85.0,0,,0,0,12,2,21,94,3901
2025-01-01,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,New Year,1,0,1,2,140,111,3878
2025-01-02,B01,Singanallur,SKU017,Detergent Powder,Household,31,180.0,0,,0,0,1,3,111,80,4439
2025-01-03,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,1,4,80,54,3076
2025-01-04,B01,Singanallur,SKU017,Detergent Powder,Household,19,180.0,0,,0,1,1,5,54,35,3222
2025-01-05,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,1,1,6,35,119,4948
2025-01-06,B01,Singanallur,SKU017,Detergent Powder,Household,22,180.0,0,,0,0,1,0,119,97,4545
2025-01-07,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,0,1,1,97,70,4635
2025-01-08,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,1,2,70,45,3988
2025-01-09,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,1,3,45,144,4214
2025-01-10,B01,Singanallur,SKU017,Detergent Powder,Household,23,180.0,0,,0,0,1,4,144,121,4302
2025-01-11,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,1,1,5,121,93,4300
2025-01-12,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,1,1,6,93,67,4805
2025-01-13,B01,Singanallur,SKU017,Detergent Powder,Household,20,180.0,0,,0,0,1,0,67,47,2889
2025-01-14,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,Pongal,1,0,1,1,47,23,3866
2025-01-15,B01,Singanallur,SKU017,Detergent Powder,Household,19,180.0,0,,0,0,1,2,23,126,2769
2025-01-16,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,1,3,126,100,2648
2025-01-17,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,1,4,100,76,4827
2025-01-18,B01,Singanallur,SKU017,Detergent Powder,Household,30,180.0,0,,0,1,1,5,76,46,3705
2025-01-19,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,1,1,6,46,20,3150
2025-01-20,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,1,0,20,136,2793
2025-01-21,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,1,1,136,111,4147
2025-01-22,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,1,2,111,87,3302
2025-01-23,B01,Singanallur,SKU017,Detergent Powder,Household,19,180.0,0,,0,0,1,3,87,68,2986
2025-01-24,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,1,4,68,40,2588
2025-01-25,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,1,1,5,40,96,4244
2025-01-26,B01,Singanallur,SKU017,Detergent Powder,Household,23,180.0,0,Republic Day,1,1,1,6,96,73,2777
2025-01-27,B01,Singanallur,SKU017,Detergent Powder,Household,18,180.0,0,,0,0,1,0,73,55,4875
2025-01-28,B01,Singanallur,SKU017,Detergent Powder,Household,17,180.0,0,,0,0,1,1,55,38,4133
2025-01-29,B01,Singanallur,SKU017,Detergent Powder,Household,21,180.0,0,,0,0,1,2,38,176,3105
2025-01-30,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,1,3,176,148,3561
2025-01-31,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,1,4,148,122,3207
2025-02-01,B01,Singanallur,SKU017,Detergent Powder,Household,34,180.0,0,,0,1,2,5,122,88,3477
2025-02-02,B01,Singanallur,SKU017,Detergent Powder,Household,21,180.0,0,,0,1,2,6,88,67,4972
2025-02-03,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,2,0,67,41,3305
2025-02-04,B01,Singanallur,SKU017,Detergent Powder,Household,31,180.0,0,,0,0,2,1,41,142,2973
2025-02-05,B01,Singanallur,SKU017,Detergent Powder,Household,30,180.0,0,,0,0,2,2,142,112,3067
2025-02-06,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,2,3,112,86,3581
2025-02-07,B01,Singanallur,SKU017,Detergent Powder,Household,20,180.0,0,,0,0,2,4,86,66,2714
2025-02-08,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,1,2,5,66,37,3794
2025-02-09,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,1,2,6,37,185,3757
2025-02-10,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,0,2,0,185,156,4919
2025-02-11,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,0,2,1,156,127,2683
2025-02-12,B01,Singanallur,SKU017,Detergent Powder,Household,32,180.0,0,,0,0,2,2,127,95,4181
2025-02-13,B01,Singanallur,SKU017,Detergent Powder,Household,21,180.0,0,,0,0,2,3,95,74,4869
2025-02-14,B01,Singanallur,SKU017,Detergent Powder,Household,17,180.0,0,,0,0,2,4,74,57,4840
2025-02-15,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,1,2,5,57,31,3187
2025-02-16,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,1,2,6,31,174,4001
2025-02-17,B01,Singanallur,SKU017,Detergent Powder,Household,23,180.0,0,,0,0,2,0,174,151,2939
2025-02-18,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,2,1,151,125,3114
2025-02-19,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,2,2,125,99,2919
2025-02-20,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,2,3,99,71,4266
2025-02-21,B01,Singanallur,SKU017,Detergent Powder,Household,19,180.0,0,,0,0,2,4,71,52,4212
2025-02-22,B01,Singanallur,SKU017,Detergent Powder,Household,14,180.0,0,,0,1,2,5,52,38,3310
2025-02-23,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,1,2,6,38,190,3812
2025-02-24,B01,Singanallur,SKU017,Detergent Powder,Household,19,180.0,0,,0,0,2,0,190,171,3696
2025-02-25,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,2,1,171,143,2800
2025-02-26,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,2,2,143,119,4687
2025-02-27,B01,Singanallur,SKU017,Detergent Powder,Household,23,180.0,0,,0,0,2,3,119,96,2777
2025-02-28,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,2,4,96,70,4661
2025-03-01,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,1,3,5,70,41,3079
2025-03-02,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,1,3,6,41,108,4348
2025-03-03,B01,Singanallur,SKU017,Detergent Powder,Household,19,180.0,0,,0,0,3,0,108,89,4545
2025-03-04,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,3,1,89,61,3441
2025-03-05,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,3,2,61,37,4398
2025-03-06,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,3,3,37,110,2524
2025-03-07,B01,Singanallur,SKU017,Detergent Powder,Household,20,180.0,0,,0,0,3,4,110,90,4366
2025-03-08,B01,Singanallur,SKU017,Detergent Powder,Household,35,180.0,0,,0,1,3,5,90,55,2622
2025-03-09,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,1,3,6,55,28,4020
2025-03-10,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,3,0,28,115,4660
2025-03-11,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,0,3,1,115,86,4972
2025-03-12,B01,Singanallur,SKU017,Detergent Powder,Household,22,180.0,0,,0,0,3,2,86,64,3810
2025-03-13,B01,Singanallur,SKU017,Detergent Powder,Household,30,180.0,0,,0,0,3,3,64,34,2654
2025-03-14,B01,Singanallur,SKU017,Detergent Powder,Household,20,180.0,0,,0,0,3,4,34,102,3862
2025-03-15,B01,Singanallur,SKU017,Detergent Powder,Household,22,180.0,0,,0,1,3,5,102,80,3437
2025-03-16,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,1,3,6,80,53,4345
2025-03-17,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,3,0,53,28,4202
2025-03-18,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,3,1,28,129,3263
2025-03-19,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,3,2,129,103,3430
2025-03-20,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,3,3,103,78,3585
2025-03-21,B01,Singanallur,SKU017,Detergent Powder,Household,21,180.0,0,,0,0,3,4,78,57,3850
2025-03-22,B01,Singanallur,SKU017,Detergent Powder,Household,16,180.0,0,,0,1,3,5,57,41,4774
2025-03-23,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,1,3,6,41,149,2976
2025-03-24,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,3,0,149,123,3435
2025-03-25,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,0,3,1,123,96,4023
2025-03-26,B01,Singanallur,SKU017,Detergent Powder,Household,23,180.0,0,,0,0,3,2,96,73,4923
2025-03-27,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,0,3,3,73,44,4528
2025-03-28,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,3,4,44,147,2803
2025-03-29,B01,Singanallur,SKU017,Detergent Powder,Household,41,155.99,1,,0,1,3,5,147,106,2506
2025-03-30,B01,Singanallur,SKU017,Detergent Powder,Household,33,162.0,1,,0,1,3,6,106,73,2649
2025-03-31,B01,Singanallur,SKU017,Detergent Powder,Household,41,167.78,1,,0,0,3,0,73,32,4548
2025-04-01,B01,Singanallur,SKU017,Detergent Powder,Household,31,161.8,1,,0,0,4,1,32,138,3820
2025-04-02,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,4,2,138,114,3476
2025-04-03,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,4,3,114,88,4548
2025-04-04,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,0,4,4,88,61,3052
2025-04-05,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,1,4,5,61,37,3099
2025-04-06,B01,Singanallur,SKU017,Detergent Powder,Household,35,180.0,0,,0,1,4,6,37,160,3664
2025-04-07,B01,Singanallur,SKU017,Detergent Powder,Household,22,180.0,0,,0,0,4,0,160,138,4134
2025-04-08,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,4,1,138,110,3186
2025-04-09,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,4,2,110,82,3341
2025-04-10,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,4,3,82,54,4612
2025-04-11,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,4,4,54,30,3837
2025-04-12,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,1,4,5,30,136,2614
2025-04-13,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,1,4,6,136,112,2994
2025-04-14,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,Tamil New Year,1,0,4,0,112,84,3321
2025-04-15,B01,Singanallur,SKU017,Detergent Powder,Household,23,180.0,0,,0,0,4,1,84,61,4108
2025-04-16,B01,Singanallur,SKU017,Detergent Powder,Household,23,180.0,0,,0,0,4,2,61,38,3059
2025-04-17,B01,Singanallur,SKU017,Detergent Powder,Household,32,180.0,0,,0,0,4,3,38,172,3969
2025-04-18,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,4,4,172,147,2839
2025-04-19,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,1,4,5,147,120,2573
2025-04-20,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,1,4,6,120,92,4663
2025-04-21,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,4,0,92,67,4534
2025-04-22,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,4,1,67,42,3745
2025-04-23,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,4,2,42,120,3490
2025-04-24,B01,Singanallur,SKU017,Detergent Powder,Household,29,180.0,0,,0,0,4,3,120,91,3358
2025-04-25,B01,Singanallur,SKU017,Detergent Powder,Household,28,180.0,0,,0,0,4,4,91,63,3906
2025-04-26,B01,Singanallur,SKU017,Detergent Powder,Household,30,180.0,0,,0,1,4,5,63,33,3132
2025-04-27,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,1,4,6,33,163,3194
2025-04-28,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,4,0,163,138,3428
2025-04-29,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,4,1,138,113,4242
2025-04-30,B01,Singanallur,SKU017,Detergent Powder,Household,24,180.0,0,,0,0,4,2,113,89,4113
2025-05-01,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,0,5,3,89,62,2587
2025-05-02,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,5,4,62,36,3533
2025-05-03,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,1,5,5,36,151,3495
2025-05-04,B01,Singanallur,SKU017,Detergent Powder,Household,22,180.0,0,,0,1,5,6,151,129,3858
2025-05-05,B01,Singanallur,SKU017,Detergent Powder,Household,26,180.0,0,,0,0,5,0,129,103,4323
2025-05-06,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,0,5,1,103,76,3310
2025-05-07,B01,Singanallur,SKU017,Detergent Powder,Household,27,180.0,0,,0,0,5,2,76,49,4751
2025-05-08,B01,Singanallur,SKU017,Detergent Powder,Household,19,180.0,0,,0,0,5,3,49,30,4093
2025-05-09,B01,Singanallur,SKU017,Detergent Powder,Household,25,180.0,0,,0,0,5,4,30,138,3570
2025-05-10,B01,Singanallur,SKU017,Detergent Powder,Household,50,170.81,1,,0,1,5,5,138,88,3494
2025-05-11,B01,Singanallur,SKU017,Detergent Powder,Household,43,169.89,1,,0,1,5,6,88,45,4654
2025-05-12,B01,Singanallur,SKU017,Detergent Powder,Household,36,162.42,1,,0,0,5,0,45,118,3197
